m1,m2,a1,a2,Dl_s,z_merger,d2N_dzdt,duration_time,Mean_SNR
91519.3,47507.4,0.998,0.889667,25357.69891088826,2.93664,9.895701182637132e-11,421.9469734059999,462.3533685426792
412496.0,168426.0,0.968932,0.96235,90101.10494306336,8.66951,2.010509839120972e-11,9.47211431235075,922.8798800419082
135229.0,30571.1,0.987918,0.997022,32335.87413208631,3.59873,3.9113376532561165e-11,363.1791970384117,395.6024111745231
952105.0,296471.0,0.997671,0.998,7766.827322161352,1.11505,5.973649965122164e-11,38.025543376560215,5895.939689179856
266876.0,248284.0,0.704219,0.578108,48098.30523563511,5.03763,2.990606563021554e-11,20.987078732123145,1087.458524178123
90182.9,48345.9,0.828134,0.950112,22572.76288216337,2.66613,1.3665917337835854e-10,473.215529757991,481.9519110978183
98858600.0,1112380.0,0.173645,0.998,34193.721650510524,3.7719,1.4998802629338555e-11,0.0,1.5167425697593204
565928.0,492708.0,0.997853,0.997956,72833.39778903242,7.2013,1.8262097099277208e-11,3.758598090054033,1124.3126910807662
720573.0,282951.0,0.997589,0.998,45264.93015897358,4.78341,1.498603715046999e-11,9.117861707416012,1949.977017077014
261972.0,229424.0,0.913543,0.978003,33886.9031719423,3.74338,1.6599104667211888e-11,34.06514493125544,1390.695457939673
1541750.0,936740.0,0.998,0.998,57334.83393382388,5.85606,1.6193577399219272e-11,1.2119862355203137,887.9093084412838
254225.0,62793.8,0.773775,0.666326,18345.705948114413,2.24651,2.622198489325041e-10,208.5570196493534,865.9203217400486
846675.0,545050.0,0.93724,0.998,72809.52318055053,7.19925,6.443183509122212e-12,2.453127929798377,790.8683614426769
338860.0,266858.0,0.199005,0.908684,80633.9983362463,7.86797,1.827636713946501e-11,8.528307861829543,725.7251642458172
161293.0,105897.0,0.91065,0.991886,16495.942545596245,2.05865,2.9334088873014787e-10,203.35722003905437,1052.977365847794
12552100.0,2751740.0,0.729183,0.93042,12639.8474298297,1.656,5.244238384021217e-12,0.0927344295004421,1374.1115094427746
1957090.0,1579040.0,0.998,0.998,41641.51265407264,4.45578,1.0511187505303683e-11,0.900772808608809,1072.4039477455062
1280040.0,530581.0,0.978754,0.983851,68780.01105132497,6.85235,2.0025598865260683e-11,1.9116619806947444,862.5619228639315
2513390.0,1556610.0,0.908215,0.998,16806.70467609039,2.09042,1.2388481215054468e-11,2.08640688241408,3126.984950712778
647110.0,402919.0,0.873924,0.433983,68418.7668126903,6.82116,1.5570570415755507e-11,4.34663271671854,810.6160819996902
639312.0,348312.0,0.998,0.979317,10064.535475513583,1.37593,1.0847256579131903e-11,36.72795126124559,4608.765737336839
